100	maker38-mikado38	16
200	maker38-mikado38	392
300	maker38-mikado38	3516
400	maker38-mikado38	2737
500	maker38-mikado38	940
600	maker38-mikado38	451
700	maker38-mikado38	238
800	maker38-mikado38	126
900	maker38-mikado38	98
1000	maker38-mikado38	46
1100	maker38-mikado38	32
1200	maker38-mikado38	24
1300	maker38-mikado38	15
1400	maker38-mikado38	16
1500	maker38-mikado38	3
1600	maker38-mikado38	3
1700	maker38-mikado38	2
1800	maker38-mikado38	2
1900	maker38-mikado38	2
2000	maker38-mikado38	6
2100	maker38-mikado38	2
2200	maker38-mikado38	1
2300	maker38-mikado38	1
2400	maker38-mikado38	1
2500	maker38-mikado38	0
2600	maker38-mikado38	1
2700	maker38-mikado38	0
2800	maker38-mikado38	0
2900	maker38-mikado38	1
3000	maker38-mikado38	0
3100	maker38-mikado38	0
3200	maker38-mikado38	0
3300	maker38-mikado38	0
3400	maker38-mikado38	0
3500	maker38-mikado38	1
3600	maker38-mikado38	0
3700	maker38-mikado38	0
3800	maker38-mikado38	0
3900	maker38-mikado38	0
4000	maker38-mikado38	0
4100	maker38-mikado38	0
4200	maker38-mikado38	0
4300	maker38-mikado38	0
4400	maker38-mikado38	0
4500	maker38-mikado38	0
4600	maker38-mikado38	0
4700	maker38-mikado38	0
>4500	maker38-mikado38	0
